Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image463,0,15.9225311279297,1010.34921515102,31.7859908631306,0.08102800448545,2.48274751045138,6.57314911005784,141.563598632813,0.25032002484754,0.062660114839673,0.567993520092156,3.7490234375,0.959729829649057,7.45834073119875E-155
Image464,1,21.9052886962891,1496.60481815361,38.6859770220892,0.04660970609524,2.28117730872824,5.62152114716453,192.380511108553,0.187044181078091,0.034985525675174,0.550494443471482,4.01847588350409,0.950777760830594,7.45834073119875E-155
Image465,1,5.35256958007813,638.528583654957,25.2691231279393,0.050680728543878,5.0126129629456,25.5306351412214,245.979117647059,0.195680650435901,0.038290916955017,0.471034944556941,5.01617647058824,0.956989759924119,7.45834073119875E-155
Image466,1,3.14698791503906,234.315328412084,15.3073619024339,0.022871542260171,5.27679091655382,28.8798294818281,76.3818910791848,0.129191149077076,0.016690352999855,0.460995420498404,3.70564650851988,0.956986433415634,7.45834073119875E-155
Image467,0,3.744140625,261.319426288537,16.165377393941,0.107503101333383,4.7853113994142,23.4246145855494,75.458089668616,0.290516005306107,0.084399549339018,0.558096267723036,3.7953216374269,0.972944594649825,7.45834073119875E-155
Image468,0,4.24848937988281,252.554104334416,15.891950929147,0.117814952961073,4.15560369117623,17.6889828571149,58.9899984613017,0.305075423019218,0.093071013730355,0.572683366298911,3.35805508539775,0.972098918799619,7.45834073119875E-155
Image469,0,5.54676818847656,311.899231548936,17.6606690572281,0.238776253224675,3.71782196654208,14.5780319774355,56.2423130677848,0.447316822196234,0.200092339419737,0.637218334410589,2.99440950384347,0.974399163659206,7.45834073119875E-155
Image470,0,14.3555908203125,630.697584176931,25.1136931608422,0.058973243375921,2.23155310989671,5.32613712614792,75.2577789845235,0.211577393307418,0.044764993358762,0.50246242035212,3.85663860982894,0.957889180170548,7.45834073119875E-155
Image471,0,4.65492248535156,287.950382407168,16.9691008131594,0.119566581147023,4.51007070158725,23.1562458257521,106.551046782114,0.30802956541778,0.094882213171466,0.557792203376877,3.97777203411734,0.956674130520033,7.45834073119875E-155
Image472,0,5.41387939453125,317.553054881804,17.8200183749009,0.126173455967957,3.799221035843,14.9994894943133,42.2028388278388,0.317007368800714,0.100493671873952,0.5707165139939,2.99748168498169,0.981537250025132,7.45834073119875E-155
Image473,0,9.08932495117188,491.024908304241,22.1590818470496,0.147211037482205,2.98480201630295,9.46600357157202,55.9165065949545,0.34436676212597,0.118588466857124,0.589106725245027,3.10820847739787,0.977005334440544,7.45834073119875E-155
Image474,0,12.2775268554688,595.742655569446,24.4078400430977,0.114906397783472,2.49534963332179,6.70434639303795,61.708166969147,0.301611448553848,0.090969465898751,0.550274211276015,3.58838475499093,0.97332011171416,7.45834073119875E-155
Image475,0,14.7628936767578,635.387502609303,25.2068939500547,0.061039896631555,2.26429523674924,5.65254087983724,68.0807379488197,0.215841727236379,0.046587651216384,0.481567791243743,4.1856774449514,0.964544480649474,7.45834073119875E-155
Image476,0,14.7822113037109,582.682245814991,24.1388120216176,0.035854670798758,2.15593697560856,4.94116855581631,60.441504460665,0.163044135425966,0.026583390096801,0.491638276385312,3.58404298459043,0.960021617537584,7.45834073119875E-155
Image477,1,1.17108154296875,108.572655579345,10.4198203237554,0.003218705302374,9.3054825009474,88.9690495376106,38.014888337469,0.047284960298163,0.002235867470399,0.284692232253164,4.40694789081886,0.938079231596598,7.45834073119875E-155
Image478,0,8.01202392578125,567.86337500827,23.8298840745873,0.250856353941656,3.41052887251556,12.1220566205635,78.1038961038961,0.459493962761874,0.21113470181461,0.667430842504966,2.8061115355233,0.978448235491556,7.45834073119875E-155
Image479,1,12.3718872070313,1030.64926325799,32.1037266257049,0.001870048092493,3.21558878101884,10.8134758156833,176.105691056911,0.036048955479404,0.001299527191156,0.364942995577704,6.03821138211382,0.956676864444261,7.45834073119875E-155
Image480,1,12.0328521728516,1003.87856579574,31.6840427628126,0.002657984168931,3.28242348908119,11.3895274388395,184.204405737705,0.043043702265135,0.00185276030469,0.358758199723204,6.34252049180328,0.95555877399464,7.45834073119875E-155
Image481,1,9.73666381835938,821.266567669345,28.6577488241722,0.002739530788863,3.51005848811203,12.9974349571303,149.093227424749,0.043696902407926,0.001909419280048,0.367675531229764,5.78051839464883,0.943687721716325,7.45834073119875E-155
Image482,1,22.4976959228516,1749.40583156169,41.8258990526408,0.030732185592422,2.3951244025271,6.07935716277077,188.978448275862,0.150895223869691,0.022769368586684,0.469142349095741,5.24835192697769,0.957807942393046,7.45834073119875E-155
Image483,1,16.4505920410156,1370.53461475583,37.0207322287907,0.042775047122922,2.76022036850695,7.99766697341339,249.60472,0.179183981426912,0.0321068992,0.492869572244471,5.62936,0.946388854666955,7.45834073119875E-155
Image484,1,10.4761962890625,953.17028643857,30.8734560170799,0.070572200788931,3.45124067418643,12.5581894634781,306.294909502262,0.232993094157364,0.054285781925022,0.497241790319383,6.60350678733032,0.940155384900751,7.45834073119875E-155
Image485,0,8.57221984863281,323.49087446505,17.9858520639154,0.077344746440155,2.48166689829215,6.3595999585018,44.6163052661222,0.243253928063645,0.059172473518393,0.59718681022191,2.2696423542664,0.958079317286872,7.45834073119875E-155
Image486,0,5.13748168945313,215.096243990454,14.6661598242503,0.086018753089045,3.19164976952063,10.3817401056426,53.5863373386738,0.257456811702161,0.066284009891842,0.590297388063479,2.52759234534935,0.948801388416757,7.45834073119875E-155
Image487,0,0.854660034179688,38.6028975386113,6.21312301009817,0.189241531674144,7.56341065486765,58.259537421975,111.709692671395,0.39363256843191,0.154946598930302,0.644802010697303,3.71063829787234,0.896439615502052,7.45834073119875E-155
Image488,0,3.56208801269531,157.468982205103,12.5486645586334,0.096094296102944,3.95075637511852,15.9881161915684,27.6602857142857,0.273543527111299,0.07482606122449,0.570888216905678,2.50942857142857,0.976433882745071,7.45834073119875E-155
Image489,0,4.19206237792969,152.958697843374,12.3676472234364,0.21737781969859,3.45827482457704,12.5889598265791,25.1376623376623,0.424824918453933,0.180476211339391,0.651126184616282,2.06412337662338,0.97411803451027,7.45834073119875E-155
Image490,0,7.6468505859375,254.218013021477,15.9442156602787,0.131488504171946,2.5528634090289,6.96436158474136,32.549962692992,0.323758418955579,0.104819513844616,0.597646265054217,2.48946794467084,0.968081106705366,7.45834073119875E-155
Image491,0,9.32232666015625,286.644163284912,16.9305689002145,0.106474897835808,2.29368844515671,5.73231105782263,35.0700929907009,0.289211446024297,0.083643260511465,0.573986310404165,2.63053694630537,0.964080279244262,7.45834073119875E-155
Image492,0,10.9969329833984,304.065470017975,17.4374731546166,0.097489182930629,2.05023524230521,4.71516394466242,36.473101539526,0.275930366838014,0.076137567343361,0.56587506028496,2.61797266908839,0.959838897950844,7.45834073119875E-155
Image493,0,11.8981170654297,314.98704317467,17.7478743283434,0.064291078886001,1.97623098684726,4.33891738925439,32.1964285714286,0.221115801810944,0.048892197810497,0.54305845194556,2.58806022408964,0.960571292625596,7.45834073119875E-155
Image494,1,5.68794250488281,555.932898821903,23.5782293402601,0.002495184246934,4.85711994072768,24.8166539245932,57.9875,0.041633637818486,0.001733359798001,0.347850915697961,4.47168367346939,0.979533524682635,7.45834073119875E-155
Image495,1,3.60986328125,362.870479733232,19.0491595545114,0.0024789781402,5.88373628638802,36.1591523729701,139.548359966358,0.041515712262796,0.001723554364687,0.284835991363725,7.3986543313709,0.929859552195448,7.45834073119875E-155
Image496,0,8.18534851074219,570.753102580923,23.8904395644141,0.215591089001044,3.24414632377356,10.7828427251114,114.678101178101,0.422586987725163,0.178579762194627,0.667638008891321,3.00363825363825,0.967677731804053,7.45834073119875E-155
Image497,0,14.5678405761719,869.834789243,29.4929616899185,0.108702774851387,2.39852733491816,5.99388116389206,136.897191697192,0.292099546892275,0.085322145294673,0.592952630819119,3.55763125763126,0.956327466795718,7.45834073119875E-155
Image498,0,16.0165710449219,933.486964386823,30.5530189079054,0.096952111269251,2.30128618576858,5.55895417645036,132.513212316176,0.27480558247009,0.075518108156726,0.583904927336107,3.55572150735294,0.957297911531556,7.45834073119875E-155
Image499,0,10.7315673828125,809.92334225274,28.4591521703079,0.075581094124102,3.02144254411238,9.30353626276418,196.980100980101,0.240757758416086,0.057964298237539,0.534090087669925,5.07395307395307,0.944819874247709,7.45834073119875E-155
Image500,0,4.43325805664063,374.945654319347,19.3635134807541,0.184528875991612,4.752341805111,23.1088686426555,293.505525846702,0.388718294511036,0.151101912487569,0.603342720431307,6.03885918003565,0.931334769147356,7.45834073119875E-155
Image501,0,2.87971496582031,94.1088299026349,9.70097056498137,0.126664067572357,3.82514801688439,15.0598348255196,18.1789940828402,0.316705488833447,0.100302366657233,0.625375994573001,1.89028599605523,0.973627582897161,7.45834073119875E-155
Image502,0,4.67634582519531,155.293757594897,12.461691602463,0.209589698490553,3.15843723090243,10.7719790342089,29.4754098360656,0.416224090546392,0.173242493551171,0.680221560426043,1.98164494885806,0.965787493115299,7.45834073119875E-155
Image503,0,8.48539733886719,224.792089651028,14.9930680533048,0.072042492428841,2.24681005935562,5.37320314036788,25.4924278654551,0.234250495203363,0.054873294503021,0.59719024028176,2.17333545884478,0.962348027594158,7.45834073119875E-155
Image504,0,6.10711669921875,171.606721070355,13.0998748494157,0.0889405582341,2.6312682344469,7.2480794770663,25.4973502914679,0.262081507587543,0.06868671661936,0.599547102362435,2.26642819289878,0.96116389700819,7.45834073119875E-155
Image505,0,3.76383972167969,113.006291847176,10.6304417522122,0.105490090768976,3.3698532934198,11.8891861668855,31.3700607902736,0.287374074880635,0.082583858913501,0.593350941753132,2.58776595744681,0.950451964630053,7.45834073119875E-155
Image506,0,0.704849243164063,14.4011130395701,3.79487984520856,0.277266345324425,6.32458520184871,44.4918869164229,20.5320616883117,0.485111530880385,0.23533319739311,0.683019686401948,1.90503246753247,0.911774641985492,7.45834073119875E-155
Image507,0,5.58999633789063,366.05077984019,19.1324535760626,0.286434814416257,3.76367810491558,14.5865816339256,101.144509803922,0.493902940241385,0.243940114379085,0.734505398624946,2.41725490196078,0.96468212063002,7.45834073119875E-155
Image508,1,20.0865936279297,1229.68128037567,35.0668116653863,0.023609767590606,2.39855623666776,6.35784803536029,95.7438622414185,0.131646009244632,0.017330671750038,0.421707284824205,4.89503296203683,0.970216647153874,7.45834073119875E-155
Image509,1,6.38874816894531,646.935781585179,25.4349323094279,0.004921666221363,4.50563840305637,21.314249680409,77.9349198640117,0.058990487433653,0.00347987760766,0.340586541594406,4.87372510927635,0.971274507116298,7.45834073119875E-155
Image510,0,4.75326538085938,349.662272062682,18.6992585966044,0.096269586156692,4.34734361857471,19.5204009203307,237.01290893015,0.27441594248607,0.075304109490518,0.502227654241707,5.71883289124668,0.921960301771115,7.45834073119875E-155
Image511,0,4.95133972167969,223.36845601736,14.9455162512829,0.249732127450016,3.41406312776281,12.1138114112534,46.4623461853979,0.45794875097883,0.20971705852307,0.714651230715321,2.09778506972929,0.96822599845418,7.45834073119875E-155
Image512,0,4.77906799316406,176.192318294483,13.2737454508697,0.125837267113141,3.17611539814919,10.37041977098,57.276268115942,0.313706012750274,0.098411462435675,0.665846925510585,2.56105072463768,0.941455028786694,7.45834073119875E-155
Image513,0,1.56532287597656,64.5590983466564,8.03486766204998,0.229922360282409,5.46857838538777,30.3196708300086,71.0356989247312,0.436621718063743,0.190638524684935,0.711958834552573,2.77075268817204,0.927478548077726,7.45834073119875E-155
Image514,0,7.1434326171875,510.37417659914,22.5914624714546,0.315792849682911,3.53201251372126,12.9087164076065,58.4326801517067,0.521263229639935,0.271715354574656,0.706605023069378,2.31384323640961,0.983319662337835,7.45834073119875E-155
Image515,0,11.4608764648438,680.307910798139,26.0827128726699,0.198079413833166,2.68525828004277,7.66420333289488,94.4862061103511,0.404024365868002,0.163235688215042,0.623895794310249,3.3390332877337,0.969664849772355,7.45834073119875E-155
Image516,0,15.5069427490234,789.842278956211,28.1041327736013,0.115255622247711,2.23270894147714,5.38020665467037,82.6845238095238,0.301965429479387,0.091183120600671,0.540385522461856,3.85218253968254,0.969323435261074,7.45834073119875E-155
Image517,1,14.2320861816406,988.991474589739,31.4482348406034,0.011773227782813,3.2185848271214,12.1673078158117,85.6690272690273,0.091741268298472,0.008416460309012,0.386329388861693,4.86186406186406,0.971375190390311,7.45834073119875E-155
Image518,1,0.266128540039062,28.679026072057,5.35528020481254,0.006599336642465,21.8965177669692,509.897975062332,384.043209876543,0.067760797531173,0.004591525682061,0.105489790279749,15.5740740740741,0.830383313839034,7.45834073119875E-155
Image519,0,1.94021606445313,98.886692362469,9.94417881790493,0.246175088114675,5.89725669748294,37.302724426163,92.8347107438016,0.454850243912656,0.206888744387403,0.628437178229291,3.78158205430933,0.937481611516643,7.45834073119875E-155
Image520,0,7.6129150390625,759.246907476054,27.5544353503398,0.182286164742569,3.96895937105011,16.0794357608609,145.117352320675,0.386135759778394,0.149100824979637,0.625518983319229,3.6579641350211,0.977155670380031,7.45834073119875E-155
Image521,1,10.7916564941406,1433.43742784443,37.8607636986423,0.007917358525243,3.92756895659453,15.8772990027951,128.970955165692,0.075147652587683,0.005647169689439,0.359184655973082,4.96432748538012,0.973334269513681,7.45834073119875E-155
Image522,1,4.44461059570313,635.443439065478,25.2080034724188,0.0194946790578,6.06119182147491,38.0096176824272,269.058717253839,0.119134642795493,0.01419306311401,0.40202295519197,6.06594399277326,0.954331629105096,7.45834073119875E-155
Image523,1,1.99176025390625,255.589604433005,15.9871699944989,0.04260310052588,8.30387949465275,70.251141624614,475.483043837883,0.178479981553679,0.031855103815402,0.432095427488719,7.33746898263027,0.916720514855666,7.45834073119875E-155
Image524,0,7.36604309082031,675.287498443782,25.9862944346396,0.149203183134118,3.96212969421907,16.0712166205693,128.926463354648,0.346793313361795,0.120265602192452,0.586287829644604,4.01918347270044,0.976455701456436,7.45834073119875E-155
Image525,1,3.92056274414062,447.559713356765,21.1556071375124,0.028533772873973,5.94107517223044,36.8618256418666,342.320705176294,0.145267866999792,0.021102753182669,0.369334491828986,7.62828207051763,0.935220600641337,7.45834073119875E-155
